date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:25:24	172303/172303	---MCZ	200	added ('OK')	text/html	etag:W/%225ec5241b12e9653136bceee739aeaaeb%22	https://fr.y8.com/games/zombie_spot_the_difference	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/zombie_spot_the_difference.html	(from https://fr.y8.com/games/christmas_trains)
20:25:24	139568/139568	---MCZ	200	added ('OK')	text/html	etag:W/%228889ce03b6e246dd42d5fb235e5ee48b%22	https://fr.y8.com/games/gobble_snake	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/gobble_snake.html	(from https://fr.y8.com/games/christmas_trains)
20:25:25	176928/176928	---MCZ	200	added ('OK')	text/html	etag:W/%221c82f025067e8e00fd375cfb7f71c987%22	https://fr.y8.com/games/train_surfers	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/train_surfers.html	(from https://fr.y8.com/games/christmas_trains)
20:25:26	147478/147478	---MCZ	200	added ('OK')	text/html	etag:W/%22a1a3fa8e071e828649fea3e04753be3f%22	https://fr.y8.com/games/snakes_and_ladders_html5	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/snakes_and_ladders_html5.html	(from https://fr.y8.com/games/christmas_trains)
20:25:26	152930/152930	---MCZ	200	added ('OK')	text/html	etag:W/%22eee8123734263a15176b2e5074c28004%22	https://fr.y8.com/games/rail_rush_	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/rail_rush_.html	(from https://fr.y8.com/games/christmas_trains)
20:25:27	154834/154834	---M-Z	200	added ('OK')	text/html	etag:W/%22437129a49a0646122634541314851bb0%22	https://fr.y8.com/games/happy_snakes	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/happy_snakes.html	(from https://fr.y8.com/games/christmas_trains)
20:25:27	151972/151972	---MCZ	200	added ('OK')	text/html	etag:W/%22277dc364aa0a8b4edcc371ba6b0d5182%22	https://fr.y8.com/games/conduct_this_	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/conduct_this_.html	(from https://fr.y8.com/games/christmas_trains)
20:25:28	155580/155580	---MCZ	200	added ('OK')	text/html	etag:W/%2229e604f7698d623ed90acbac54a76055%22	https://fr.y8.com/games/gulper_io	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/gulper_io.html	(from https://fr.y8.com/games/christmas_trains)
20:25:29	153876/153876	---MCZ	200	added ('OK')	text/html	etag:W/%224d12a2f662c5bdfbc8087e31da656f92%22	https://fr.y8.com/games/tractor_chained_towing_train	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/tractor_chained_towing_train.html	(from https://fr.y8.com/games/christmas_trains)
20:25:29	123411/123411	---MCZ	200	added ('OK')	text/html	etag:W/%22afa59d7f1143b73308f7ac233de60a80%22	https://fr.y8.com/games/snake_rush_	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/snake_rush_.html	(from https://fr.y8.com/games/christmas_trains)
20:25:30	158877/158877	---MCZ	200	added ('OK')	text/html	etag:W/%226b4e64c008eefbe4f99ee3bd7210161a%22	https://fr.y8.com/games/candy_train	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/candy_train.html	(from https://fr.y8.com/games/christmas_trains)
20:25:30	150886/150886	---MCZ	200	added ('OK')	text/html	etag:W/%228c4cd145503eeb199b66f989a8d09e2a%22	https://fr.y8.com/games/worm_io	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/worm_io.html	(from https://fr.y8.com/games/christmas_trains)
20:25:31	157828/157828	---M-Z	200	added ('OK')	text/html	etag:W/%22ea7f4f8b01a4fef9c14e31abc5e019ab%22	https://fr.y8.com/games/train_driver_simulator	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/train_driver_simulator.html	(from https://fr.y8.com/games/christmas_trains)
20:25:32	179267/179267	---MCZ	200	added ('OK')	text/html	etag:W/%22b26c65152e45960cd41c6e0f8a4b030a%22	https://fr.y8.com/games/kobra_vs_blocks	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/kobra_vs_blocks.html	(from https://fr.y8.com/games/christmas_trains)
20:25:32	88/88	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2023%20Sep%202022%2018:25:32%20GMT	https://fr.y8.com/games/best	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/best	(from https://fr.y8.com/games/christmas_trains)
20:25:33	152439/152439	---MCZ	200	added ('OK')	text/html	etag:W/%2275f56113dfb650ce7a4f39bccfd27bf0%22	https://fr.y8.com/games/ordeals_of_december/webgl	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/ordeals_of_december/webgl.html	(from https://fr.y8.com/games/ordeals_of_december)
20:25:33	144/144	---M-Z	200	added ('OK')	text/javascript	etag:W/%2207cc638ee37aac47f40ad96f98a2d685%22	https://fr.y8.com/games/ordeals_of_december.js	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/ordeals_of_december.js	(from https://fr.y8.com/games/ordeals_of_december)
20:25:34	88/88	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2023%20Sep%202022%2018:25:34%20GMT	https://fr.y8.com/games/best	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/best	(from https://fr.y8.com/games/ordeals_of_december)
20:25:34	15849/15849	---M--	200	added ('OK')	image/gif	etag:%221618562479%22	https://img-hws.y8.com/cloud/v2-y8-thumbs-small-thumbnails-001/138474/small.gif	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/cloud/v2-y8-thumbs-small-thumbnails-001/138474/small.gif	(from https://fr.y8.com/games/ordeals_of_december)
20:25:35	152499/152499	---MCZ	200	added ('OK')	text/html	etag:W/%225bec32739c510edc00813bfe00cbc104%22	https://fr.y8.com/games/occupied	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/occupied.html	(from https://fr.y8.com/games/ordeals_of_december)
20:25:36	176520/176520	---MCZ	200	added ('OK')	text/html	etag:W/%22985336d3c3fc4ba50ef1265003a501c7%22	https://fr.y8.com/games/knock_knock_traveling_soulsman	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/knock_knock_traveling_soulsman.html	(from https://fr.y8.com/games/ordeals_of_december)
20:25:36	177582/177582	---MCZ	200	added ('OK')	text/html	etag:W/%221f94eb8189a9aadf325c24f3022d9a66%22	https://fr.y8.com/games/pumpkin_spice	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/pumpkin_spice.html	(from https://fr.y8.com/games/ordeals_of_december)
20:25:37	177444/177444	---MCZ	200	added ('OK')	text/html	etag:W/%22e0123056c933f6eb7d4a51f9196075af%22	https://fr.y8.com/games/did_i_die	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/did_i_die.html	(from https://fr.y8.com/games/ordeals_of_december)
20:25:38	174770/174770	---MCZ	200	added ('OK')	text/html	etag:W/%22dff9b46e216ddb4e38fc25a132588550%22	https://fr.y8.com/games/bigger_than_me	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/bigger_than_me.html	(from https://fr.y8.com/games/ordeals_of_december)
20:25:39	148021/148021	---MCZ	200	added ('OK')	text/html	etag:W/%22ffa6fe9d26412f3ad03c407758c7c99f%22	https://fr.y8.com/games/off_day	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/off_day.html	(from https://fr.y8.com/games/ordeals_of_december)
20:25:40	176372/176372	---MCZ	200	added ('OK')	text/html	etag:W/%22f0510c41ff89e5619db110f4332519b0%22	https://fr.y8.com/games/the_darkside_detective	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/the_darkside_detective.html	(from https://fr.y8.com/games/ordeals_of_december)
20:25:40	152916/152916	---M-Z	200	added ('OK')	text/html	etag:W/%228b8a4d60f10c55717002a0a805d76dd7%22	https://fr.y8.com/games/happy_sushi_roll	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/happy_sushi_roll.html	(from https://fr.y8.com/games/ordeals_of_december)
20:25:40	180484/180484	---MCZ	200	added ('OK')	text/html	etag:W/%22d658beff2870d28aa2cc69af1891089a%22	https://fr.y8.com/games/will_you_survive_a_zombie_apocalypse_	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/will_you_survive_a_zombie_apocalypse_.html	(from https://fr.y8.com/games/ordeals_of_december)
20:25:41	177611/177611	---MCZ	200	added ('OK')	text/html	etag:W/%22005bacc9d11e91e1e8a1b18d0dc897c5%22	https://fr.y8.com/games/outer_reach_a_new_beginning	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/outer_reach_a_new_beginning.html	(from https://fr.y8.com/games/ordeals_of_december)
20:25:42	151334/151334	---MCZ	200	added ('OK')	text/html	etag:W/%22c692f5fbb22250be3a3bc5871bd51421%22	https://fr.y8.com/games/you_re_being_audited	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/you_re_being_audited.html	(from https://fr.y8.com/games/ordeals_of_december)
20:25:43	152946/152946	---MCZ	200	added ('OK')	text/html	etag:W/%22247a836f18d1c10d4df210aa58989165%22	https://fr.y8.com/games/a_weekend_at_villa_apate	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/a_weekend_at_villa_apate.html	(from https://fr.y8.com/games/ordeals_of_december)
20:25:43	165372/165372	---MCZ	200	added ('OK')	text/html	etag:W/%2204c208a68dd3599cc13a3db3f06bcd22%22	https://fr.y8.com/games/civiballs_xmas_levels	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/civiballs_xmas_levels.html	(from https://fr.y8.com/games/ordeals_of_december)
20:25:44	193889/193889	---MCZ	200	added ('OK')	text/html	etag:W/%229ea006aa38d1c4e2b21e8d36516a5c03%22	https://fr.y8.com/games/adam_eve_snow_christmas_edition	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/adam_eve_snow_christmas_edition.html	(from https://fr.y8.com/games/ordeals_of_december)
20:25:45	179833/179833	---MCZ	200	added ('OK')	text/html	etag:W/%221d930a9aba8ce34873f7ce14e086a667%22	https://fr.y8.com/games/christmas_triple_mahjong	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/christmas_triple_mahjong.html	(from https://fr.y8.com/games/ordeals_of_december)
20:25:45	149268/149268	---MCZ	200	added ('OK')	text/html	etag:W/%22bbc7adef057eed99714b1980c2115f01%22	https://fr.y8.com/games/christmas_cookies_	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/christmas_cookies_.html	(from https://fr.y8.com/games/ordeals_of_december)
20:25:46	153032/153032	---MCZ	200	added ('OK')	text/html	etag:W/%22b7ad7098dda9cfe2b211a03d6f184c86%22	https://fr.y8.com/games/advent_mahjong	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/advent_mahjong.html	(from https://fr.y8.com/games/ordeals_of_december)
20:25:46	156578/156578	---MCZ	200	added ('OK')	text/html	etag:W/%220e513f36fa69bf8de078a00bba4199e8%22	https://fr.y8.com/games/princesses_christmas_glittery_ball	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/princesses_christmas_glittery_ball.html	(from https://fr.y8.com/games/ordeals_of_december)
20:25:47	154378/154378	---MCZ	200	added ('OK')	text/html	etag:W/%220346b5a76f6aa5a9cec67cfb00de71f6%22	https://fr.y8.com/games/christmas_trend_2019_riding_boots	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/christmas_trend_2019_riding_boots.html	(from https://fr.y8.com/games/ordeals_of_december)
20:25:48	187624/187624	---MCZ	200	added ('OK')	text/html	etag:W/%22bd4b5b790191523ce1993e31a82850e1%22	https://fr.y8.com/games/back_to_santaland_winter_holidays	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/back_to_santaland_winter_holidays.html	(from https://fr.y8.com/games/ordeals_of_december)
20:25:49	179259/179259	---MCZ	200	added ('OK')	text/html	etag:W/%22ba5f37de8015ebd2a266acd0a0a1eef0%22	https://fr.y8.com/games/snowball_fight_html5	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/snowball_fight_html5.html	(from https://fr.y8.com/games/ordeals_of_december)
20:25:49	152625/152625	---MCZ	200	added ('OK')	text/html	etag:W/%22a79e8f534ac5809fd525f125e1f83dc2%22	https://fr.y8.com/games/connect_the_christmas	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/connect_the_christmas.html	(from https://fr.y8.com/games/ordeals_of_december)
20:25:50	150394/150394	---MCZ	200	added ('OK')	text/html	etag:W/%22dfde39ef0dcec1b8bf82636ec733375a%22	https://fr.y8.com/games/holiday_slots_inc_	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/holiday_slots_inc_.html	(from https://fr.y8.com/games/ordeals_of_december)
20:25:51	180759/180759	---MCZ	200	added ('OK')	text/html	etag:W/%2274ebc424638329d4bdb9608ccf2c9e49%22	https://fr.y8.com/games/snegurochka_-_russian_ice_princess	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/snegurochka_-_russian_ice_princess.html	(from https://fr.y8.com/games/ordeals_of_december)
20:25:52	180234/180234	---MCZ	200	added ('OK')	text/html	etag:W/%2225dc1ce6c2b42b6d717424e3c44fc180%22	https://fr.y8.com/games/santa_claus_differences	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/santa_claus_differences.html	(from https://fr.y8.com/games/ordeals_of_december)
20:25:53	150761/150761	---MCZ	200	added ('OK')	text/html	etag:W/%22c713f321754a16e681e8b9ff26888ec9%22	https://fr.y8.com/games/protect_the_gifts	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/protect_the_gifts.html	(from https://fr.y8.com/games/ordeals_of_december)
20:25:53	161218/161218	---MCZ	200	added ('OK')	text/html	etag:W/%22126140ec32196214633162682aca3e33%22	https://fr.y8.com/games/back_to_santaland_snow_in_paradise	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/back_to_santaland_snow_in_paradise.html	(from https://fr.y8.com/games/ordeals_of_december)
20:25:53	88/88	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2023%20Sep%202022%2018:25:54%20GMT	https://fr.y8.com/games/best	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/best	(from https://fr.y8.com/games/ordeals_of_december)
20:25:55	75310/75310	---M--	200	added ('OK')	image/gif	etag:%221631600205%22	https://img-hws.y8.com/cloud/y8-thumbs/4343/thumbnail464x348.gif	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/cloud/y8-thumbs/4343/thumbnail464x348.gif	(from https://fr.y8.com/games/christmas_double_date)
20:25:55	144/144	---M-Z	200	added ('OK')	text/javascript	etag:W/%2286a4ff321b8eefa8a33c5bd16325887d%22	https://fr.y8.com/games/christmas_double_date.js	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/christmas_double_date.js	(from https://fr.y8.com/games/christmas_double_date)
20:25:56	88/88	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2023%20Sep%202022%2018:25:56%20GMT	https://fr.y8.com/games/best	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/best	(from https://fr.y8.com/games/christmas_double_date)
20:25:56	19624/19624	---M--	200	added ('OK')	image/gif	etag:%221631602181%22	https://img-hws.y8.com/cloud/y8-thumbs/103186/small.gif	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/cloud/y8-thumbs/103186/small.gif	(from https://fr.y8.com/games/christmas_double_date)
20:25:58	183006/183006	---MCZ	200	added ('OK')	text/html	etag:W/%22519defdf96f5e21aa7108030ce2d26e4%22	https://fr.y8.com/games/family_dressup	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/family_dressup.html	(from https://fr.y8.com/games/christmas_double_date)
20:25:58	153531/153531	---MCZ	200	added ('OK')	text/html	etag:W/%2247734508842f07d24909c9039b6fa054%22	https://fr.y8.com/games/y8_avatar_maker	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/y8_avatar_maker.html	(from https://fr.y8.com/games/christmas_double_date)
20:25:59	154331/154331	---MCZ	200	added ('OK')	text/html	etag:W/%22ff66eb6be6451905c6bed0ca3af0a182%22	https://fr.y8.com/games/blonde_princess_diy_royal_dress	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/blonde_princess_diy_royal_dress.html	(from https://fr.y8.com/games/christmas_double_date)
20:25:59	156609/156609	---MCZ	200	added ('OK')	text/html	etag:W/%2213c3c298fe741143bda636e978f96b0d%22	https://fr.y8.com/games/the_best_fashion_designer	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/the_best_fashion_designer.html	(from https://fr.y8.com/games/christmas_double_date)
20:26:00	179510/179510	---MCZ	200	added ('OK')	text/html	etag:W/%22bb7f3915421bab295b5f3dbb9d2513df%22	https://fr.y8.com/games/princess_vampire_wedding_makeover	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/princess_vampire_wedding_makeover.html	(from https://fr.y8.com/games/christmas_double_date)
20:26:01	179171/179171	---MCZ	200	added ('OK')	text/html	etag:W/%2237fcbb8463805c9907306b37ae5e7eba%22	https://fr.y8.com/games/wedding_planner	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/wedding_planner.html	(from https://fr.y8.com/games/christmas_double_date)
20:26:02	177672/177672	---MCZ	200	added ('OK')	text/html	etag:W/%2232bb14dbfd1cc75d883249cc40738b4f%22	https://fr.y8.com/games/boho_vs_hipster	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/boho_vs_hipster.html	(from https://fr.y8.com/games/christmas_double_date)
20:26:02	180576/180576	---MCZ	200	added ('OK')	text/html	etag:W/%22ce670ea6fad2d3de59806c01fa7a4d5f%22	https://fr.y8.com/games/titania_queen_of_the_fairies	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/titania_queen_of_the_fairies.html	(from https://fr.y8.com/games/christmas_double_date)
20:26:03	154880/154880	---MCZ	200	added ('OK')	text/html	etag:W/%2295810f79e61e0ee9391c6e314ac0317f%22	https://fr.y8.com/games/princesses_homecoming_ball	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/princesses_homecoming_ball.html	(from https://fr.y8.com/games/christmas_double_date)
20:26:03	154113/154113	---M-Z	200	added ('OK')	text/html	etag:W/%220e065a202a0eeca0906dd12965666a8b%22	https://fr.y8.com/games/mia_s_happy_wedding_celebration	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/mia_s_happy_wedding_celebration.html	(from https://fr.y8.com/games/christmas_double_date)
20:26:03	179563/179563	---M-Z	200	added ('OK')	text/html	etag:W/%221be4f76bdcf88cad1b9da4f75174ec34%22	https://fr.y8.com/games/plus_size_wedding	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/plus_size_wedding.html	(from https://fr.y8.com/games/christmas_double_date)
20:26:04	153850/153850	---MCZ	200	added ('OK')	text/html	etag:W/%22a04865448daf704ff12a05e4ed76fd01%22	https://fr.y8.com/games/emma_bedchamber_makeover	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/emma_bedchamber_makeover.html	(from https://fr.y8.com/games/christmas_double_date)
20:26:05	154188/154188	---MCZ	200	added ('OK')	text/html	etag:W/%227db2ec25197a861a4180d88cf0051e3c%22	https://fr.y8.com/games/princesses_party_crashers	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/princesses_party_crashers.html	(from https://fr.y8.com/games/christmas_double_date)
20:26:05	153378/153378	---MCZ	200	added ('OK')	text/html	etag:W/%221e9343c7931fc4f403ab361db3df3e8f%22	https://fr.y8.com/games/love_test_with_horoscopes	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/love_test_with_horoscopes.html	(from https://fr.y8.com/games/christmas_double_date)
20:26:06	153053/153053	---MCZ	200	added ('OK')	text/html	etag:W/%228b8fb7c0dee92a5785fcb14b53deafbe%22	https://fr.y8.com/games/my_dream_boyfriend	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/my_dream_boyfriend.html	(from https://fr.y8.com/games/christmas_double_date)
20:26:07	155843/155843	---MCZ	200	added ('OK')	text/html	etag:W/%226fa74d2e9eaad6753e8e7c6504a18d81%22	https://fr.y8.com/games/princesses_trash_my_wedding_dress	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/princesses_trash_my_wedding_dress.html	(from https://fr.y8.com/games/christmas_double_date)
20:26:07	154753/154753	---MCZ	200	added ('OK')	text/html	etag:W/%22a2b80e2dc57bd11f647be188baf2de9d%22	https://fr.y8.com/games/boyfriend_does_my_valentine_s_makeup	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/boyfriend_does_my_valentine_s_makeup.html	(from https://fr.y8.com/games/christmas_double_date)
20:26:08	179779/179779	---MCZ	200	added ('OK')	text/html	etag:W/%220520a07e8aca6b78dbb9d71bd17f55c1%22	https://fr.y8.com/games/princesses_call_me_candy	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/princesses_call_me_candy.html	(from https://fr.y8.com/games/christmas_double_date)
20:26:09	179022/179022	---MCZ	200	added ('OK')	text/html	etag:W/%22e5ad15d51796dc15a06b409590e0df1f%22	https://fr.y8.com/games/love_test_html	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/love_test_html.html	(from https://fr.y8.com/games/christmas_double_date)
20:26:09	173510/173510	---MCZ	200	added ('OK')	text/html	etag:W/%22955c8db34301dc18dc608413657716bf%22	https://fr.y8.com/games/bob_s_burgers	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/bob_s_burgers.html	(from https://fr.y8.com/games/christmas_double_date)
20:26:10	181221/181221	---MCZ	200	added ('OK')	text/html	etag:W/%229aaa7db7d7d902c4618e7f9467955af2%22	https://fr.y8.com/games/princesses_grunge_rockstars	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/princesses_grunge_rockstars.html	(from https://fr.y8.com/games/christmas_double_date)
20:26:10	179156/179156	---MCZ	200	added ('OK')	text/html	etag:W/%2204a7fb7eb319785063deed082b50ed14%22	https://fr.y8.com/games/love_tester_deluxe	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/love_tester_deluxe.html	(from https://fr.y8.com/games/christmas_double_date)
20:26:11	153703/153703	---MCZ	200	added ('OK')	text/html	etag:W/%22db7814cc780a853ef13c41bd99af69ac%22	https://fr.y8.com/games/afropunk_princesses	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/afropunk_princesses.html	(from https://fr.y8.com/games/christmas_double_date)
20:26:11	88/88	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2023%20Sep%202022%2018:26:11%20GMT	https://fr.y8.com/games/best	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/best	(from https://fr.y8.com/games/christmas_double_date)
20:26:12	26358/26358	---M--	200	added ('OK')	image/gif	etag:%221618090446%22	https://img-hws.y8.com/cloud/v2-y8-thumbs-big-thumbnails-001/119266/big.gif	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/cloud/v2-y8-thumbs-big-thumbnails-001/119266/big.gif	(from https://fr.y8.com/games/snow_rider_3d)
20:26:13	179667/179667	---MCZ	200	added ('OK')	text/html	etag:W/%22fa4fddc10a39241a5e51d7677f883a6a%22	https://fr.y8.com/games/snow_rider_3d/webgl	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/snow_rider_3d/webgl.html	(from https://fr.y8.com/games/snow_rider_3d)
20:26:13	144/144	---M-Z	200	added ('OK')	text/javascript	etag:W/%227f1741ada526fe82e0814e89e6225c6a%22	https://fr.y8.com/games/snow_rider_3d.js	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/snow_rider_3d.js	(from https://fr.y8.com/games/snow_rider_3d)
20:26:14	88/88	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2023%20Sep%202022%2018:26:14%20GMT	https://fr.y8.com/games/best	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/best	(from https://fr.y8.com/games/snow_rider_3d)
20:26:14	14491/14491	---M--	200	added ('OK')	image/gif	etag:%221618562482%22	https://img-hws.y8.com/cloud/v2-y8-thumbs-small-thumbnails-001/138057/small.gif	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/cloud/v2-y8-thumbs-small-thumbnails-001/138057/small.gif	(from https://fr.y8.com/games/snow_rider_3d)
20:26:14	5554/5554	---M--	200	added ('OK')	image/jpeg	etag:%221618890760%22	https://img-hws.y8.com/cloud/v2-y8-thumbs-video-thumbnails-001/310151/s180x135_video_thumbnail.jpg	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/cloud/v2-y8-thumbs-video-thumbnails-001/310151/s180x135_video_thumbnail.jpg	(from https://fr.y8.com/games/snow_rider_3d)
20:26:15	180590/180590	---M-Z	200	added ('OK')	text/html	etag:W/%229f8c7b43c680f34ef709fc0ce35828cb%22	https://fr.y8.com/games/drift_boss	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/drift_boss.html	(from https://fr.y8.com/games/snow_rider_3d)
20:26:15	188373/188373	---M-Z	200	added ('OK')	text/html	etag:W/%22182649e8d2ed1586f47c8e4d5095d978%22	https://fr.y8.com/games/color_tunnel	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/color_tunnel.html	(from https://fr.y8.com/games/snow_rider_3d)
20:26:15	186304/186304	---M-Z	200	added ('OK')	text/html	etag:W/%22f736c320d33ed84bf789fad10a99c7a3%22	https://fr.y8.com/games/slope	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/slope.html	(from https://fr.y8.com/games/snow_rider_3d)
20:26:15	158555/158555	---M-Z	200	added ('OK')	text/html	etag:W/%220c5b700ced0940fa238d0f45ef94889e%22	https://fr.y8.com/games/Wheelie_Bike	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/Wheelie_Bike.html	(from https://fr.y8.com/games/snow_rider_3d)
20:26:15	155226/155226	---M-Z	200	added ('OK')	text/html	etag:W/%220b8c8da9c018680ac5ebddc55cb1cfd5%22	https://fr.y8.com/games/geometry_jump_	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/geometry_jump_.html	(from https://fr.y8.com/games/snow_rider_3d)
20:26:16	182666/182666	---M-Z	200	added ('OK')	text/html	etag:W/%2297af88a66160bc31da46659729e35eff%22	https://fr.y8.com/games/xracer	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/xracer.html	(from https://fr.y8.com/games/snow_rider_3d)
20:26:16	179077/179077	---M-Z	200	added ('OK')	text/html	etag:W/%22d0be0a21b9f3dc683a57d1dbd32f38b1%22	https://fr.y8.com/games/backflip_dive_3d	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/backflip_dive_3d.html	(from https://fr.y8.com/games/snow_rider_3d)
20:26:16	162211/162211	---M-Z	200	added ('OK')	text/html	etag:W/%2293a8eb207ed11bcc521b9947955ef6c2%22	https://fr.y8.com/games/death_run_3d	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/death_run_3d.html	(from https://fr.y8.com/games/snow_rider_3d)
20:26:16	155533/155533	---M-Z	200	added ('OK')	text/html	etag:W/%22134a7b946521dc02750d42ab8719203d%22	https://fr.y8.com/games/bloxorz_2	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/bloxorz_2.html	(from https://fr.y8.com/games/snow_rider_3d)
20:26:17	179725/179725	---M-Z	200	added ('OK')	text/html	etag:W/%22a2efdf834bb2d4e137350bd31d0c0c90%22	https://fr.y8.com/games/phone_transform	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/phone_transform.html	(from https://fr.y8.com/games/snow_rider_3d)
20:26:17	178970/178970	---M-Z	200	added ('OK')	text/html	etag:W/%228ab1507fac5c0e535ff0261dcc0c2a59%22	https://fr.y8.com/games/tap-tap_shots	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/tap-tap_shots.html	(from https://fr.y8.com/games/snow_rider_3d)
20:26:18	181059/181059	---MCZ	200	added ('OK')	text/html	etag:W/%229f9f074f7337dc0201000291f9a48db2%22	https://fr.y8.com/games/pick_a_lock	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/pick_a_lock.html	(from https://fr.y8.com/games/snow_rider_3d)
